TITLE,CHILDREN,PERS_H,AGE,TMADD,TMJOB1,TEL,NMBLOAN,FINLOAN,INCOME,EC_CARD,INC,INC1,STATUS,BUREAU,LOCATION,LOANS,REGN,DIV,CASH,PRODUCT,RESID,NAT,PROF,CAR,CARDS
H,1,3,22,192.00,27.00,2.00,2.00,0.00,2400.00,0.00,2500.00,2.00,V,1.00,1.00,1,0,0.00,1600.00,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards
H,2,4,35,120.00,120.00,2.00,1.00,1.00,3500.00,0.00,100000.0,4.00,V,2.00,1.00,2,5,1.00,3000.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
H,0,2,52,168.00,216.00,2.00,2.00,1.00,4000.00,0.00,100000.0,4.00,V,1.00,1.00,4,4,1.00,900.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
H,0,1,31,264.00,168.00,2.00,1.00,1.00,2200.00,0.00,2500.00,2.00,U,1.00,1.00,1,3,1.00,15000.00,Cars,Lease,German,Others,Car,no credit cards
R,0,2,39,48.00,24.00,2.00,2.00,0.00,2100.00,0.00,2500.00,2.00,V,2.00,1.00,1,5,1.00,100000.0,Cars,Lease,German,Others,Car,no credit cards
H,0,1,22,30.00,27.00,2.00,2.00,1.00,1800.00,0.00,2500.00,2.00,U,1.00,1.00,1,3,1.00,3000.00,"Radio, TV, Hifi",,German,"Civil Service, M",Car,no credit cards
R,0,1,25,66.00,48.00,2.00,2.00,0.00,1600.00,0.00,2500.00,2.00,U,1.00,1.00,3,2,1.00,2500.00,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards
H,0,1,61,54.00,42.00,2.00,1.00,0.00,1500.00,0.00,2500.00,2.00,W,2.00,1.00,0,4,1.00,600.00,"Radio, TV, Hifi",Lease,German,Pensioner,Without Vehicle,no credit cards
H,2,4,50,108.00,54.00,2.00,2.00,1.00,3000.00,0.00,100000.0,4.00,V,1.00,1.00,6,3,1.00,1500.00,"Radio, TV, Hifi",,German,Others,Car,no credit cards
H,0,2,41,24.00,24.00,2.00,2.00,1.00,2600.00,0.00,100000.0,4.00,V,1.00,1.00,4,4,1.00,3000.00,"Radio, TV, Hifi",,German,"Civil Service, M",Car,no credit cards
R,0,2,59,360.00,42.00,2.00,1.00,1.00,0.00,1.00,0.00,1.00,V,1.00,1.00,1,6,1.00,2500.00,"Furniture,Carpet",Lease,German,Pensioner,Car,Cheque card
H,1,3,47,144.00,96.00,2.00,2.00,1.00,3000.00,0.00,100000.0,4.00,V,1.00,1.00,2,4,1.00,1000.00,"Radio, TV, Hifi",,German,Others,Car,no credit cards
H,2,4,29,54.00,108.00,2.00,2.00,1.00,2700.00,0.00,100000.0,4.00,V,1.00,1.00,1,4,1.00,3000.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
H,2,4,27,15.00,15.00,2.00,2.00,1.00,2600.00,0.00,100000.0,4.00,V,1.00,1.00,3,6,1.00,15000.00,Cars,Lease,German,Others,Car,no credit cards
H,2,4,40,60.00,108.00,2.00,2.00,1.00,3500.00,0.00,100000.0,4.00,V,2.00,1.00,2,3,1.00,1300.00,"Radio, TV, Hifi",,German,Chemical Industr,Car,no credit cards
H,2,3,39,72.00,168.00,2.00,2.00,1.00,2800.00,0.00,100000.0,4.00,G,1.00,1.00,3,4,1.00,1200.00,"Dept. Store,Mail",,German,"Food,Building,Ca",Without Vehicle,VISA Others
H,0,1,22,6.00,21.00,2.00,1.00,1.00,1900.00,0.00,2500.00,2.00,U,2.00,1.00,0,4,1.00,500.00,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
H,2,4,48,96.00,192.00,1.00,2.00,1.00,0.00,1.00,0.00,1.00,V,1.00,1.00,3,6,1.00,1800.00,"Radio, TV, Hifi",Lease,Italian,"Food,Building,Ca",Car,Cheque card
H,4,6,46,96.00,168.00,2.00,0.00,1.00,4000.00,0.00,100000.0,4.00,V,1.00,1.00,1,7,1.00,15000.00,Cars,Lease,German,Others,Car,no credit cards
H,1,3,22,36.00,48.00,2.00,2.00,1.00,1500.00,0.00,2500.00,2.00,V,1.00,1.00,2,5,1.00,1300.00,"Radio, TV, Hifi",,German,"Food,Building,Ca",Car,no credit cards
H,0,1,24,66.00,42.00,2.00,2.00,0.00,10000.00,0.00,100000.0,4.00,U,3.00,1.00,0,2,1.00,1400.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
H,0,2,62,60.00,288.00,2.00,2.00,0.00,10000.00,0.00,100000.0,4.00,V,1.00,1.00,2,4,1.00,2500.00,"Dept. Store,Mail",,German,"Civil Service, M",Car,no credit cards
R,0,2,58,144.00,6.00,2.00,2.00,1.00,1600.00,0.00,2500.00,2.00,V,1.00,1.00,2,2,1.00,8000.00,Cars,Lease,German,Pensioner,Car,no credit cards
H,3,5,41,108.00,84.00,2.00,2.00,1.00,0.00,1.00,0.00,1.00,V,1.00,1.00,1,5,1.00,1500.00,Leisure,Lease,German,Others,Car,Cheque card
H,0,2,45,168.00,39.00,2.00,1.00,1.00,3000.00,0.00,100000.0,4.00,V,1.00,1.00,4,4,1.00,1300.00,"Radio, TV, Hifi",,German,Others,Car,no credit cards
H,1,3,23,54.00,39.00,2.00,2.00,1.00,2500.00,0.00,2500.00,2.00,V,2.00,1.00,2,4,1.00,900.00,"Radio, TV, Hifi",,Turkish,Self-employed pe,Without Vehicle,no credit cards
H,0,1,23,3.00,24.00,2.00,1.00,1.00,2000.00,0.00,2500.00,2.00,U,2.00,1.00,0,4,1.00,1200.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
H,1,3,36,192.00,168.00,2.00,1.00,1.00,2600.00,0.00,100000.0,4.00,V,2.00,1.00,3,3,1.00,15000.00,Cars,Lease,German,"Food,Building,Ca",Car,no credit cards
H,3,5,38,3.00,45.00,2.00,2.00,1.00,3500.00,0.00,100000.0,4.00,V,1.00,1.00,7,4,1.00,6000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
H,0,1,28,42.00,21.00,2.00,2.00,1.00,1900.00,0.00,2500.00,2.00,U,1.00,1.00,2,4,1.00,900.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
R,1,2,29,96.00,54.00,2.00,2.00,0.00,2900.00,0.00,100000.0,4.00,U,2.00,1.00,3,5,1.00,1500.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
H,3,5,32,72.00,216.00,2.00,2.00,1.00,3300.00,0.00,100000.0,4.00,V,1.00,1.00,2,4,1.00,700.00,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Car,no credit cards
H,3,5,32,72.00,216.00,2.00,2.00,1.00,3300.00,0.00,100000.0,4.00,V,1.00,1.00,2,4,1.00,700.00,"Furniture,Carpet",Lease,German,"Food,Building,Ca",Car,no credit cards
H,0,1,28,30.00,18.00,2.00,2.00,0.00,2800.00,1.00,100000.0,5.00,U,1.00,1.00,2,2,1.00,600.00,"Radio, TV, Hifi",,German,Others,Without Vehicle,Cheque card
H,2,3,38,24.00,84.00,2.00,1.00,1.00,4000.00,0.00,100000.0,4.00,T,3.00,1.00,0,5,1.00,1000.00,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,no credit cards
H,5,7,39,9.00,45.00,2.00,1.00,1.00,3200.00,0.00,100000.0,4.00,V,1.00,1.00,3,4,1.00,600.00,Leisure,,German,Others,Car,no credit cards
H,0,2,23,288.00,39.00,2.00,2.00,1.00,3000.00,0.00,100000.0,4.00,V,1.00,1.00,1,2,1.00,1000.00,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards
H,0,1,28,9.00,3.00,2.00,2.00,1.00,2000.00,0.00,2500.00,2.00,U,1.00,1.00,3,2,1.00,8000.00,Cars,Lease,German,Others,Car,no credit cards
H,0,1,35,54.00,216.00,1.00,1.00,1.00,1900.00,0.00,2500.00,2.00,U,2.00,1.00,1,6,1.00,600.00,"Radio, TV, Hifi",,German,Others,Without Vehicle,no credit cards
H,3,5,51,12.00,60.00,2.00,1.00,0.00,1500.00,0.00,2500.00,2.00,V,2.00,1.00,0,4,1.00,6000.00,"Radio, TV, Hifi",Lease,German,Pensioner,Car,no credit cards
H,2,4,37,24.00,72.00,2.00,2.00,1.00,4000.00,0.00,100000.0,4.00,V,2.00,1.00,2,8,1.00,5000.00,"Radio, TV, Hifi",Lease,Greek,Others,Car,no credit cards
R,0,1,23,9.00,15.00,2.00,2.00,1.00,1700.00,0.00,2500.00,2.00,U,1.00,1.00,1,7,1.00,7000.00,Cars,Lease,German,Others,Car,no credit cards
H,0,1,23,3.00,24.00,2.00,2.00,1.00,1600.00,0.00,2500.00,2.00,U,1.00,1.00,1,6,1.00,500.00,"Dept. Store,Mail",Lease,Yugoslav,Others,Without Vehicle,no credit cards
H,0,1,29,360.00,60.00,2.00,2.00,1.00,1500.00,0.00,2500.00,2.00,U,1.00,1.00,2,4,1.00,600.00,"Dept. Store,Mail",Lease,German,Others,Without Vehicle,no credit cards
R,2,4,52,108.00,84.00,2.00,1.00,1.00,0.00,1.00,0.00,1.00,V,1.00,1.00,1,4,1.00,2500.00,"Radio, TV, Hifi",Lease,German,Self-employed pe,Car,Cheque card
H,0,1,55,240.00,288.00,2.00,2.00,1.00,2200.00,0.00,2500.00,2.00,U,1.00,1.00,2,3,1.00,2000.00,"Radio, TV, Hifi",,Italian,Others,Without Vehicle,no credit cards
R,1,2,40,192.00,120.00,2.00,2.00,1.00,2500.00,0.00,2500.00,2.00,G,2.00,1.00,2,7,1.00,2500.00,"Dept. Store,Mail",Lease,Yugoslav,Others,Car,no credit cards
H,1,3,23,12.00,24.00,2.00,1.00,1.00,2200.00,0.00,2500.00,2.00,V,1.00,1.00,2,4,1.00,1000.00,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
H,2,4,30,96.00,120.00,2.00,2.00,1.00,3200.00,0.00,100000.0,4.00,V,2.00,1.00,2,4,1.00,800.00,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards
R,0,2,30,36.00,42.00,2.00,2.00,1.00,1500.00,0.00,2500.00,2.00,V,1.00,1.00,5,4,1.00,2500.00,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards
H,1,2,31,15.00,42.00,2.00,1.00,1.00,2200.00,0.00,2500.00,2.00,U,1.00,1.00,1,2,1.00,2500.00,"Radio, TV, Hifi",Lease,Turkish,"Food,Building,Ca",Without Vehicle,no credit cards
H,2,4,27,21.00,60.00,1.00,2.00,1.00,2600.00,0.00,100000.0,4.00,V,1.00,1.00,1,6,1.00,1000.00,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards
H,0,1,29,240.00,60.00,2.00,1.00,1.00,2700.00,0.00,100000.0,4.00,U,1.00,1.00,2,3,1.00,900.00,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards
H,3,5,29,192.00,15.00,2.00,0.00,1.00,2400.00,0.00,2500.00,2.00,V,1.00,1.00,4,8,1.00,8000.00,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards
H,1,3,32,30.00,144.00,2.00,2.00,1.00,3100.00,0.00,100000.0,4.00,V,1.00,1.00,4,7,1.00,2000.00,"Radio, TV, Hifi",Lease,Turkish,Others,Car,no credit cards
H,0,1,23,30.00,54.00,2.00,2.00,1.00,2500.00,0.00,2500.00,2.00,U,1.00,1.00,2,3,1.00,800.00,"Dept. Store,Mail",Lease,Turkish,Others,Car,no credit cards
H,0,1,24,66.00,66.00,2.00,2.00,0.00,1900.00,0.00,2500.00,2.00,U,1.00,1.00,1,2,1.00,2500.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
H,1,2,37,15.00,192.00,1.00,1.00,1.00,4000.00,0.00,100000.0,4.00,W,2.00,1.00,4,4,1.00,10000.00,"Dept. Store,Mail",Owner,Italian,Others,Car,no credit cards
H,3,5,44,3.00,3.00,2.00,2.00,1.00,2500.00,0.00,2500.00,2.00,V,1.00,1.00,3,5,1.00,8000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
H,1,2,23,120.00,30.00,2.00,2.00,0.00,2200.00,0.00,2500.00,2.00,U,1.00,1.00,1,4,1.00,6000.00,Cars,Lease,German,Military Service,Car,no credit cards
H,1,2,49,264.00,336.00,2.00,1.00,1.00,3100.00,0.00,100000.0,4.00,G,1.00,1.00,1,2,1.00,900.00,"Furniture,Carpet",Lease,German,"Civil Service, M",Without Vehicle,no credit cards
H,0,1,27,54.00,45.00,1.00,1.00,1.00,2100.00,0.00,2500.00,2.00,U,3.00,1.00,0,7,1.00,1500.00,"Radio, TV, Hifi",Lease,Italian,Others,Without Vehicle,no credit cards
H,1,3,33,21.00,66.00,2.00,2.00,1.00,2600.00,0.00,100000.0,4.00,V,1.00,1.00,2,9,1.00,2500.00,"Radio, TV, Hifi",Lease,Greek,Others,Without Vehicle,no credit cards
H,2,4,30,999.00,3.00,1.00,2.00,1.00,2500.00,0.00,2500.00,2.00,V,2.00,1.00,1,2,1.00,15000.00,Cars,Owner,German,"Food,Building,Ca",Car,no credit cards
H,4,6,37,48.00,192.00,2.00,2.00,1.00,2700.00,0.00,100000.0,4.00,V,1.00,1.00,1,7,1.00,6000.00,"Furniture,Carpet",Lease,Italian,Others,Car,no credit cards
H,2,4,29,18.00,36.00,2.00,2.00,1.00,2800.00,0.00,100000.0,4.00,V,1.00,1.00,6,9,1.00,2000.00,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Car,no credit cards
H,0,1,20,240.00,18.00,0.00,2.00,1.00,1800.00,0.00,2500.00,2.00,U,3.00,1.00,0,0,0.00,100000.0,Cars,Lease,German,Others,Car,no credit cards
H,0,1,27,24.00,3.00,2.00,1.00,1.00,3000.00,0.00,100000.0,4.00,U,1.00,1.00,3,7,1.00,1200.00,"Radio, TV, Hifi",Lease,Italian,Others,Car,no credit cards
R,0,1,27,18.00,108.00,2.00,1.00,0.00,0.00,1.00,0.00,1.00,G,3.00,0.00,0,4,1.00,1500.00,"Furniture,Carpet",Lease,German,Others,Car,Cheque card
H,0,2,25,12.00,54.00,2.00,2.00,1.00,2100.00,0.00,2500.00,2.00,E,1.00,1.00,1,5,1.00,1700.00,"Furniture,Carpet",Lease,German,Others,Without Vehicle,no credit cards
H,1,3,46,216.00,216.00,2.00,1.00,1.00,5000.00,0.00,100000.0,4.00,V,1.00,1.00,3,2,1.00,15000.00,Cars,Lease,German,"Food,Building,Ca",Car,no credit cards
H,0,2,25,15.00,15.00,2.00,1.00,1.00,2000.00,0.00,2500.00,2.00,V,1.00,1.00,2,4,1.00,1700.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
H,0,1,25,60.00,48.00,1.00,1.00,0.00,3000.00,0.00,100000.0,4.00,U,2.00,1.00,0,7,1.00,900.00,"Dept. Store,Mail",Lease,Others,Others,Without Vehicle,no credit cards
R,0,2,23,18.00,42.00,2.00,2.00,0.00,1500.00,0.00,2500.00,2.00,V,1.00,1.00,2,4,1.00,1500.00,"Radio, TV, Hifi",,German,"Food,Building,Ca",Car,no credit cards
H,0,1,20,240.00,36.00,2.00,2.00,0.00,1000.00,0.00,2500.00,2.00,U,1.00,1.00,2,4,1.00,900.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
R,0,2,30,9.00,39.00,2.00,1.00,1.00,5000.00,0.00,100000.0,4.00,V,1.00,1.00,2,6,1.00,3000.00,"Radio, TV, Hifi",,German,Others,Car,no credit cards
R,0,1,25,36.00,9.00,2.00,2.00,1.00,2400.00,0.00,2500.00,2.00,U,1.00,1.00,1,2,1.00,5000.00,Cars,Lease,German,Others,Car,no credit cards
H,0,1,23,36.00,3.00,1.00,1.00,0.00,1500.00,0.00,2500.00,2.00,U,2.00,1.00,1,5,1.00,1100.00,"Dept. Store,Mail",,German,"State,Steel Ind,",Without Vehicle,no credit cards
H,0,1,36,144.00,18.00,2.00,1.00,0.00,2000.00,0.00,2500.00,2.00,U,1.00,1.00,3,5,1.00,1000.00,"Dept. Store,Mail",,German,Others,Car,no credit cards
H,1,3,52,108.00,288.00,2.00,2.00,0.00,0.00,1.00,0.00,1.00,V,3.00,1.00,0,5,1.00,4000.00,"Furniture,Carpet",Lease,German,Others,Car,Cheque card
H,0,2,63,66.00,66.00,2.00,1.00,1.00,2500.00,0.00,2500.00,2.00,V,2.00,1.00,0,4,1.00,1900.00,"Radio, TV, Hifi",Lease,German,Pensioner,Car,no credit cards
H,0,1,31,30.00,15.00,2.00,2.00,1.00,2900.00,0.00,100000.0,4.00,U,2.00,1.00,2,3,1.00,5000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
H,1,3,29,84.00,30.00,2.00,2.00,1.00,2500.00,1.00,2500.00,3.00,V,1.00,1.00,1,4,1.00,1000.00,"Dept. Store,Mail",,German,"State,Steel Ind,",Car,Cheque card
H,0,2,29,42.00,27.00,2.00,2.00,1.00,2100.00,0.00,2500.00,2.00,V,1.00,1.00,1,4,1.00,5000.00,"Furniture,Carpet",Lease,German,"Civil Service, M",Car,no credit cards
H,0,2,34,30.00,60.00,2.00,2.00,1.00,2000.00,0.00,2500.00,2.00,V,1.00,1.00,1,4,1.00,20000.00,"Furniture,Carpet",Lease,German,Self-employed pe,Car,no credit cards
H,2,4,36,96.00,108.00,2.00,2.00,1.00,3500.00,0.00,100000.0,4.00,V,1.00,1.00,6,2,1.00,15000.00,Cars,Owner,German,"Food,Building,Ca",Car,no credit cards
H,0,1,36,18.00,9.00,2.00,2.00,0.00,1700.00,0.00,2500.00,2.00,U,1.00,1.00,0,2,1.00,900.00,"Dept. Store,Mail",Lease,Others,Others,Without Vehicle,no credit cards
H,2,4,28,12.00,54.00,1.00,1.00,1.00,3000.00,0.00,100000.0,4.00,V,1.00,1.00,1,4,1.00,1500.00,"Radio, TV, Hifi",,Turkish,Others,Car,no credit cards
R,0,1,23,108.00,15.00,2.00,2.00,1.00,0.00,1.00,0.00,1.00,U,1.00,1.00,1,4,1.00,900.00,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,Cheque card
H,0,2,25,24.00,15.00,2.00,1.00,0.00,3100.00,0.00,100000.0,4.00,V,2.00,1.00,1,3,1.00,8000.00,"Furniture,Carpet",Lease,Turkish,Others,Car,no credit cards
H,0,2,27,6.00,15.00,2.00,2.00,1.00,3100.00,0.00,100000.0,4.00,V,1.00,1.00,5,5,1.00,500.00,Cars,Lease,German,Others,Car,no credit cards
H,2,4,32,9.00,9.00,2.00,2.00,1.00,2800.00,0.00,100000.0,4.00,V,2.00,1.00,2,6,1.00,2500.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
H,1,3,28,336.00,72.00,2.00,2.00,1.00,4000.00,0.00,100000.0,4.00,V,1.00,1.00,3,5,1.00,3000.00,"Radio, TV, Hifi",Lease,German,Military Service,Car,no credit cards
H,0,2,27,6.00,42.00,2.00,2.00,1.00,0.00,1.00,0.00,1.00,V,1.00,1.00,3,9,1.00,600.00,"Radio, TV, Hifi",Lease,German,Others,Car,Cheque card
R,0,2,56,48.00,84.00,2.00,2.00,1.00,2600.00,0.00,100000.0,4.00,V,1.00,1.00,3,2,1.00,1500.00,"Radio, TV, Hifi",,German,"Civil Service, M",Car,no credit cards
H,1,3,26,96.00,3.00,2.00,1.00,0.00,3200.00,0.00,100000.0,4.00,V,2.00,1.00,1,4,1.00,7000.00,"Furniture,Carpet",,German,Others,Without Vehicle,no credit cards
H,2,4,47,66.00,144.00,2.00,2.00,1.00,3300.00,0.00,100000.0,4.00,V,1.00,1.00,3,0,0.00,1400.00,"Radio, TV, Hifi",,German,Others,Car,no credit cards
H,2,4,50,168.00,39.00,2.00,1.00,1.00,3400.00,0.00,100000.0,4.00,V,2.00,1.00,2,5,1.00,2000.00,"Radio, TV, Hifi",Owner,German,Others,Car,no credit cards
H,0,2,65,312.00,168.00,2.00,1.00,0.00,1800.00,0.00,2500.00,2.00,V,2.00,1.00,0,4,1.00,1400.00,"Radio, TV, Hifi",Lease,German,Pensioner,Without Vehicle,no credit cards
R,1,2,24,18.00,6.00,2.00,1.00,0.00,1500.00,0.00,2500.00,2.00,G,2.00,1.00,1,5,1.00,700.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
H,2,4,34,60.00,240.00,2.00,2.00,1.00,3500.00,0.00,100000.0,4.00,V,1.00,1.00,0,4,1.00,2500.00,"Dept. Store,Mail",,German,"State,Steel Ind,",Car,no credit cards
H,2,4,30,30.00,18.00,2.00,2.00,0.00,0.00,1.00,0.00,1.00,V,1.00,1.00,1,8,1.00,1600.00,"Furniture,Carpet",Lease,German,Others,Car,Cheque card
H,0,1,28,336.00,120.00,2.00,2.00,1.00,2000.00,0.00,2500.00,2.00,U,1.00,1.00,3,5,1.00,1500.00,"Radio, TV, Hifi",,German,Others,Car,no credit cards
R,0,1,24,60.00,12.00,2.00,2.00,1.00,1600.00,0.00,2500.00,2.00,U,3.00,1.00,0,9,1.00,1300.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
H,0,1,24,288.00,108.00,2.00,1.00,1.00,2400.00,0.00,2500.00,2.00,U,1.00,1.00,2,7,1.00,4000.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
H,0,1,33,42.00,30.00,2.00,1.00,0.00,2700.00,0.00,100000.0,4.00,U,2.00,1.00,1,2,1.00,3000.00,"Radio, TV, Hifi",Lease,German,Others,Without Vehicle,no credit cards
H,3,5,28,21.00,21.00,2.00,2.00,1.00,3300.00,0.00,100000.0,4.00,V,1.00,1.00,3,4,1.00,1800.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
H,0,1,29,60.00,60.00,2.00,2.00,1.00,2700.00,0.00,100000.0,4.00,U,2.00,1.00,0,5,1.00,700.00,Cars,Lease,German,Others,Car,no credit cards
H,1,3,36,3.00,24.00,2.00,1.00,1.00,5000.00,0.00,100000.0,4.00,V,2.00,1.00,2,4,1.00,1800.00,"Dept. Store,Mail",Lease,German,Self-employed pe,Car,no credit cards
H,0,1,22,60.00,9.00,1.00,1.00,1.00,1000.00,0.00,2500.00,2.00,U,1.00,1.00,1,2,1.00,600.00,"Dept. Store,Mail",,German,Others,Without Vehicle,no credit cards
H,2,4,43,240.00,288.00,2.00,2.00,1.00,3200.00,0.00,100000.0,4.00,V,1.00,1.00,0,4,1.00,2000.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
H,0,2,27,36.00,24.00,1.00,1.00,1.00,2500.00,0.00,2500.00,2.00,E,1.00,1.00,4,2,1.00,4000.00,"Furniture,Carpet",Lease,German,Chemical Industr,Car,no credit cards
H,0,2,43,30.00,96.00,2.00,2.00,1.00,5000.00,0.00,100000.0,4.00,V,1.00,1.00,1,4,1.00,900.00,"Radio, TV, Hifi",Owner,German,Self-employed pe,Car,no credit cards
H,2,4,34,42.00,39.00,2.00,1.00,1.00,2700.00,0.00,100000.0,4.00,V,2.00,1.00,0,4,1.00,500.00,"Dept. Store,Mail",,German,Others,Without Vehicle,no credit cards
H,1,3,41,48.00,21.00,2.00,2.00,1.00,2600.00,0.00,100000.0,4.00,V,1.00,1.00,1,6,1.00,1400.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
H,0,1,44,999.00,144.00,2.00,1.00,1.00,1900.00,0.00,2500.00,2.00,G,2.00,1.00,3,4,1.00,100000.0,Cars,Lease,German,Others,Car,no credit cards
H,1,3,29,3.00,18.00,1.00,2.00,0.00,3500.00,0.00,100000.0,4.00,V,1.00,1.00,1,4,1.00,1200.00,"Furniture,Carpet",Lease,Yugoslav,"Food,Building,Ca",Without Vehicle,no credit cards
H,1,3,52,168.00,240.00,2.00,2.00,1.00,2700.00,0.00,100000.0,4.00,V,1.00,1.00,8,3,1.00,1400.00,"Radio, TV, Hifi",,German,"Civil Service, M",Car,no credit cards
H,0,2,20,6.00,30.00,2.00,2.00,0.00,1900.00,0.00,2500.00,2.00,V,1.00,1.00,2,4,1.00,1900.00,"Radio, TV, Hifi",Lease,Turkish,Others,Without Vehicle,no credit cards
H,0,1,19,240.00,39.00,2.00,2.00,1.00,1000.00,0.00,2500.00,2.00,U,1.00,1.00,0,5,1.00,800.00,"Radio, TV, Hifi",Lease,German,"Food,Building,Ca",Without Vehicle,no credit cards
H,0,2,31,9.00,144.00,2.00,2.00,1.00,2700.00,0.00,100000.0,4.00,V,1.00,1.00,1,5,1.00,1300.00,"Radio, TV, Hifi",,Turkish,"State,Steel Ind,",Car,no credit cards
H,2,4,26,21.00,60.00,1.00,1.00,1.00,3100.00,0.00,100000.0,4.00,V,1.00,1.00,2,4,1.00,1700.00,"Radio, TV, Hifi",Owner,Turkish,Others,Car,no credit cards
R,0,1,24,15.00,15.00,2.00,2.00,0.00,0.00,1.00,0.00,1.00,U,1.00,1.00,2,5,1.00,600.00,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Car,Cheque card
H,2,4,47,288.00,27.00,1.00,2.00,1.00,2000.00,0.00,2500.00,2.00,V,1.00,1.00,3,4,1.00,1100.00,"Radio, TV, Hifi",Lease,Turkish,Pensioner,Car,no credit cards
H,1,3,31,12.00,9.00,1.00,2.00,1.00,2700.00,0.00,100000.0,4.00,V,1.00,1.00,2,5,1.00,1700.00,"Dept. Store,Mail",Lease,German,Others,Car,no credit cards
H,2,4,35,24.00,15.00,2.00,2.00,1.00,2400.00,0.00,2500.00,2.00,V,1.00,1.00,5,5,1.00,1000.00,"Radio, TV, Hifi",,Others,Others,Car,no credit cards
H,0,1,21,264.00,54.00,2.00,2.00,1.00,1900.00,0.00,2500.00,2.00,U,3.00,1.00,0,6,1.00,1000.00,"Radio, TV, Hifi",Lease,Italian,Others,Car,no credit cards
H,1,3,39,72.00,240.00,2.00,1.00,1.00,3000.00,0.00,100000.0,4.00,V,2.00,1.00,0,5,1.00,5000.00,Cars,Lease,German,Others,Without Vehicle,no credit cards
H,0,2,30,96.00,144.00,2.00,1.00,1.00,2300.00,0.00,2500.00,2.00,V,1.00,1.00,1,3,1.00,700.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
H,0,1,30,21.00,60.00,1.00,1.00,1.00,2400.00,0.00,2500.00,2.00,U,1.00,1.00,4,5,1.00,1500.00,"Radio, TV, Hifi",Lease,German,"Civil Service, M",Without Vehicle,no credit cards
H,1,3,38,48.00,24.00,2.00,2.00,0.00,0.00,1.00,0.00,1.00,V,1.00,1.00,2,5,1.00,1100.00,"Furniture,Carpet",Lease,German,Others,Car,Cheque card
H,0,1,21,3.00,3.00,2.00,2.00,1.00,2000.00,0.00,2500.00,2.00,U,3.00,1.00,0,7,1.00,100000.0,"Radio, TV, Hifi",Lease,German,"Sea Vojage, Gast",Car,no credit cards
H,1,3,39,168.00,144.00,2.00,1.00,1.00,2800.00,0.00,100000.0,4.00,V,1.00,1.00,8,4,1.00,6000.00,"Furniture,Carpet",Lease,German,Others,Car,no credit cards
H,1,3,40,168.00,84.00,2.00,2.00,1.00,4000.00,0.00,100000.0,4.00,V,1.00,1.00,6,5,1.00,15000.00,"Furniture,Carpet",Owner,German,Others,Car,no credit cards
H,1,2,35,21.00,21.00,2.00,2.00,0.00,5000.00,0.00,100000.0,4.00,G,3.00,1.00,0,4,1.00,5000.00,"Furniture,Carpet",Lease,German,Self-employed pe,Car,no credit cards
H,0,1,27,36.00,144.00,1.00,2.00,1.00,3000.00,0.00,100000.0,4.00,U,1.00,1.00,1,3,1.00,1000.00,"Radio, TV, Hifi",Lease,German,Others,Car,no credit cards
H,2,4,42,72.00,192.00,2.00,2.00,1.00,4000.00,0.00,100000.0,4.00,V,1.00,1.00,2,4,1.00,4000.00,"Dept. Store,Mail",,German,Others,Car,no credit cards
