TITLE;CHILDREN;PERS_H;AGE;TMADD;TMJOB1;TEL;NMBLOAN;FINLOAN;INCOME;EC_CARD;INC;INC1;STATUS;BUREAU;LOCATION;LOANS;REGN;DIV;CASH;PRODUCT;RESID;NAT;PROF;CAR;CARDS;GB
H;4;6;34;9600;8400;200;200;100;280000;0;1000000;400;V;100;100;1;2;100;300000;Radio, TV, Hifi;Lease;German;Others;Without Vehicle;no credit cards;0
H;0;1;41;9600;300;100;100;100;220000;0;250000;200;U;100;100;3;3;100;70000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;1
H;1;3;29;10800;5400;200;200;0;0;100;0;100;V;100;100;3;2;100;400000;Radio, TV, Hifi;;German;Food,Building,Ca;Car;Cheque card;1
H;1;3;56;33600;3900;200;200;100;250000;0;250000;200;V;300;100;0;6;100;300000;Radio, TV, Hifi;Lease;German;Pensioner;Car;no credit cards;0
H;2;4;34;4800;600;200;200;100;320000;0;1000000;400;V;100;100;1;4;100;100000;Radio, TV, Hifi;Lease;Greek;Others;Car;no credit cards;0
H;0;1;24;1500;9600;200;100;100;220000;0;250000;200;U;100;100;2;6;100;80000;Radio, TV, Hifi;Lease;German;Others;Without Vehicle;no credit cards;0
H;0;2;31;6000;6000;200;200;100;0;100;0;100;V;100;100;2;4;100;80000;Furniture,Carpet;Lease;German;Others;Car;Cheque card;0
H;0;1;24;300;3300;200;200;100;230000;0;250000;200;U;100;100;1;7;100;180000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;0
H;0;2;25;3600;900;100;200;100;220000;0;250000;200;V;100;100;1;4;100;50000;Radio, TV, Hifi;Lease;Turkish;State,Steel Ind,;Car;no credit cards;1
H;0;1;27;33600;8400;100;200;100;290000;0;1000000;400;U;100;100;1;3;100;600000;Furniture,Carpet;Lease;German;Civil Service, M;Car;no credit cards;0
R;1;3;25;4200;1200;100;200;100;0;100;0;100;V;100;100;1;0;0;160000;Dept. Store,Mail;Lease;German;Others;Car;Cheque card;1
R;1;2;23;900;900;200;200;100;210000;0;250000;200;U;300;100;0;4;100;100000;Radio, TV, Hifi;Lease;German;Others;Without Vehicle;no credit cards;1
H;0;1;27;6600;14400;200;200;100;0;100;0;100;U;100;100;1;4;100;250000;Cars;Lease;German;Others;Car;Cheque card;1
H;0;1;31;99900;19200;200;200;100;340000;0;1000000;400;U;300;100;0;4;100;160000;Radio, TV, Hifi;;German;Food,Building,Ca;Car;no credit cards;0
H;2;4;54;900;6000;100;200;100;300000;0;1000000;400;V;100;100;2;5;100;60000;Radio, TV, Hifi;Lease;Turkish;Others;Car;no credit cards;0
H;2;4;38;2100;300;200;200;100;320000;0;1000000;400;V;100;100;4;4;100;60000;Cars;Lease;German;Others;Car;no credit cards;0
H;2;4;32;1500;3600;200;200;100;500000;0;1000000;400;V;100;100;2;4;100;110000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;0
H;0;2;65;99900;5400;200;200;100;300000;100;1000000;500;V;100;100;1;2;100;80000;Radio, TV, Hifi;;German;Pensioner;Car;Cheque card;0
R;0;2;28;300;12000;200;100;100;230000;100;250000;300;V;300;100;0;2;100;140000;Radio, TV, Hifi;Lease;German;Civil Service, M;Car;Cheque card;1
R;0;2;41;9600;6000;200;200;100;150000;0;250000;200;V;100;100;1;5;100;150000;Furniture,Carpet;Lease;German;Others;Car;no credit cards;0
H;1;3;27;4800;1800;200;200;0;270000;0;1000000;400;V;100;100;2;2;100;60000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;1
H;2;4;31;5400;900;200;200;0;250000;0;250000;200;V;100;100;0;5;100;1500000;Cars;Lease;Others;Food,Building,Ca;Car;no credit cards;1
H;1;3;50;7200;3300;100;100;100;230000;0;250000;200;V;100;100;1;3;100;250000;Furniture,Carpet;Lease;German;Others;Car;no credit cards;1
H;0;2;67;99900;6600;200;200;100;190000;0;250000;200;V;100;100;1;4;100;140000;Radio, TV, Hifi;Lease;Others;Pensioner;Car;no credit cards;0
R;0;2;47;1500;28800;200;200;100;200000;0;250000;200;V;100;100;1;3;100;160000;Dept. Store,Mail;;Yugoslav;Others;Car;no credit cards;0
R;0;1;26;1800;1500;200;200;100;210000;0;250000;200;U;100;100;1;4;100;110000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;1
H;1;3;53;300;3300;200;200;0;280000;0;1000000;400;V;100;100;2;4;100;300000;Furniture,Carpet;Lease;German;Others;Car;no credit cards;0
H;0;2;59;33600;33600;200;200;100;270000;0;1000000;400;V;100;100;1;4;100;160000;Radio, TV, Hifi;;German;Pensioner;Car;no credit cards;0
H;1;3;28;3000;5400;200;200;100;250000;0;250000;200;V;100;100;5;5;100;60000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;1
R;0;1;21;3600;1800;200;200;100;0;0;0;0;U;300;100;0;6;100;150000;Furniture,Carpet;Lease;German;Others;Without Vehicle;Mastercard/Euroc;0
H;0;1;27;9600;4800;200;200;100;220000;0;250000;200;U;100;100;3;2;100;80000;Dept. Store,Mail;Lease;German;Civil Service, M;Car;no credit cards;1
R;2;4;36;12000;5400;200;200;100;240000;100;250000;300;V;100;100;4;5;100;300000;Cars;Lease;German;Others;Car;Cheque card;0
H;2;4;29;300;2400;200;100;0;240000;0;250000;200;V;100;100;2;5;100;80000;Radio, TV, Hifi;Lease;Greek;Others;Car;no credit cards;1
H;0;2;21;12000;900;200;200;0;200000;0;250000;200;V;100;100;2;3;100;130000;Cars;Lease;Turkish;Others;Car;no credit cards;1
H;0;2;56;28800;4800;200;200;100;240000;0;250000;200;V;100;100;0;2;100;50000;Radio, TV, Hifi;Lease;German;Pensioner;Car;no credit cards;1
H;1;3;45;2400;2400;200;200;100;240000;0;250000;200;V;100;100;0;7;100;400000;Furniture,Carpet;Lease;German;Others;Car;no credit cards;0
H;2;4;37;5400;4800;200;200;100;1000000;0;1000000;400;V;100;100;3;2;100;1500000;Furniture,Carpet;Lease;German;State,Steel Ind,;Car;no credit cards;0
H;0;1;31;3600;1200;100;200;0;220000;0;250000;200;U;100;100;1;5;100;140000;Radio, TV, Hifi;;German;Others;Without Vehicle;no credit cards;1
H;1;2;27;1500;2400;200;200;100;500000;0;1000000;400;U;100;100;1;7;100;110000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;1
H;1;3;26;9600;1500;200;100;0;250000;0;250000;200;V;100;100;2;5;100;250000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;1
H;0;2;52;3600;8400;200;200;100;350000;0;1000000;400;V;100;100;2;3;100;300000;Furniture,Carpet;;German;Others;Car;no credit cards;0
R;1;2;41;0;2100;200;200;100;400000;0;1000000;400;G;100;100;2;2;100;200000;Radio, TV, Hifi;Lease;German;Self-employed pe;Car;no credit cards;1
H;1;3;35;5400;4800;200;200;100;340000;0;1000000;400;V;100;100;2;0;0;170000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;0
H;0;2;30;900;8400;200;200;100;300000;0;1000000;400;V;100;100;1;0;0;190000;Furniture,Carpet;Lease;German;Civil Service, M;Car;no credit cards;1
H;0;1;28;5400;14400;200;200;100;220000;0;250000;200;U;100;100;1;4;100;200000;Radio, TV, Hifi;;German;Others;Car;no credit cards;0
H;0;1;49;4200;3900;200;200;100;300000;0;1000000;400;U;300;100;0;7;100;160000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;0
H;0;1;22;14400;3000;200;200;100;0;100;0;100;U;300;100;0;6;100;130000;Radio, TV, Hifi;Lease;German;Others;Car;Cheque card;0
H;2;4;45;1500;1500;200;200;100;0;0;0;0;V;100;100;1;4;100;200000;Dept. Store,Mail;Lease;German;Others;Car;Mastercard/Euroc;0
H;0;2;29;1200;3900;200;100;100;240000;0;250000;200;V;200;100;0;2;100;130000;Radio, TV, Hifi;Lease;German;Others;Without Vehicle;no credit cards;1
R;0;1;63;16800;21600;200;200;100;150000;0;250000;200;G;100;100;5;4;100;600000;Furniture,Carpet;Lease;German;Others;Without Vehicle;no credit cards;1
R;1;3;23;1800;3600;200;200;100;220000;0;250000;200;V;100;100;0;4;100;110000;Radio, TV, Hifi;Lease;Turkish;Others;Without Vehicle;no credit cards;0
H;0;1;24;300;7200;200;200;100;230000;0;250000;200;U;100;100;1;4;100;110000;Radio, TV, Hifi;;German;Food,Building,Ca;Car;no credit cards;1
H;0;1;33;10800;600;200;200;100;230000;0;250000;200;U;100;100;1;4;100;90000;Radio, TV, Hifi;Lease;German;Others;Without Vehicle;no credit cards;0
H;1;2;31;7200;600;200;200;100;270000;100;1000000;500;G;300;100;0;5;100;250000;Dept. Store,Mail;;German;Others;Car;Cheque card;0
H;0;1;26;3600;600;200;200;100;200000;0;250000;200;U;100;100;2;3;100;110000;Radio, TV, Hifi;;German;Food,Building,Ca;Car;no credit cards;1
H;1;3;26;2400;8400;200;200;100;280000;0;1000000;400;V;300;100;0;4;100;170000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;0
H;2;4;35;16800;16800;200;200;100;1000000;0;1000000;400;V;100;100;2;7;100;500000;Radio, TV, Hifi;Owner;German;Food,Building,Ca;Car;no credit cards;0
H;0;1;27;4200;3000;200;200;100;0;100;0;100;U;100;100;2;4;100;400000;Radio, TV, Hifi;Lease;German;Others;Car;Cheque card;0
R;0;2;51;99900;33600;200;200;0;150000;0;250000;200;V;100;100;1;5;100;90000;Radio, TV, Hifi;Owner;German;Others;Without Vehicle;no credit cards;0
H;1;3;28;3600;14400;200;200;100;300000;0;1000000;400;V;100;100;1;4;100;80000;Dept. Store,Mail;Lease;German;Others;Car;no credit cards;0
H;1;3;43;300;19200;200;100;100;250000;0;250000;200;V;100;100;2;9;100;130000;Cars;Lease;German;Others;Without Vehicle;no credit cards;1
H;0;1;27;21600;4800;200;200;100;220000;0;250000;200;U;100;100;1;2;100;100000;Radio, TV, Hifi;Lease;German;Food,Building,Ca;Without Vehicle;no credit cards;1
H;1;3;39;4200;19200;200;200;100;280000;0;1000000;400;V;100;100;2;4;100;500000;Leisure;Lease;German;Others;Car;no credit cards;0
H;2;4;24;24000;10800;100;200;100;400000;0;1000000;400;V;100;100;4;5;100;50000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;1
H;1;3;47;6600;6600;200;200;0;250000;0;250000;200;V;100;100;2;2;100;500000;Furniture,Carpet;Lease;German;Others;Car;no credit cards;0
H;0;1;24;900;1500;100;0;0;200000;0;250000;200;U;100;100;0;7;100;190000;Radio, TV, Hifi;Lease;Other European;Others;Without Vehicle;no credit cards;1
H;1;3;56;99900;6000;200;100;100;240000;0;250000;200;V;100;100;2;2;100;130000;Radio, TV, Hifi;Owner;German;Others;Car;no credit cards;1
H;0;1;27;4200;6600;200;200;100;240000;0;250000;200;U;100;100;1;7;100;90000;Radio, TV, Hifi;Lease;German;Others;Without Vehicle;no credit cards;1
R;0;1;26;900;1800;200;200;0;200000;0;250000;200;U;100;100;1;2;100;150000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;0
H;0;1;23;26400;3600;200;200;100;300000;0;1000000;400;U;100;100;2;9;100;50000;Radio, TV, Hifi;;Turkish;State,Steel Ind,;Without Vehicle;no credit cards;1
H;0;1;28;9600;1200;200;200;100;240000;0;250000;200;U;100;100;2;2;100;150000;Radio, TV, Hifi;;German;Others;Car;no credit cards;0
R;0;1;26;600;3900;200;200;0;160000;0;250000;200;U;100;100;2;4;100;120000;Dept. Store,Mail;Lease;German;Others;Without Vehicle;no credit cards;1
R;0;1;24;1800;3600;200;200;100;150000;0;250000;200;U;300;100;0;2;100;700000;Furniture,Carpet;Lease;German;Others;Without Vehicle;no credit cards;0
R;0;2;56;3000;28800;100;200;0;200000;0;250000;200;V;100;100;1;0;0;110000;Radio, TV, Hifi;Lease;Turkish;Others;Without Vehicle;no credit cards;1
H;2;4;39;12000;12000;200;200;100;310000;0;1000000;400;V;100;100;5;4;100;50000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;0
H;4;6;44;4800;28800;200;200;0;170000;0;250000;200;V;100;100;1;0;0;170000;Radio, TV, Hifi;;German;Others;Car;no credit cards;1
H;0;2;24;1500;3000;200;200;100;250000;0;250000;200;V;300;100;0;4;100;160000;Radio, TV, Hifi;Lease;Greek;Others;Car;no credit cards;1
H;0;1;27;2400;2400;200;200;100;0;100;0;100;U;100;100;0;4;100;200000;Radio, TV, Hifi;Lease;Others;Others;Without Vehicle;Cheque card;1
H;1;3;43;3000;19200;200;200;100;330000;0;1000000;400;V;100;100;2;3;100;50000;Radio, TV, Hifi;;German;Others;Car;no credit cards;0
H;0;2;30;4800;4800;200;100;100;220000;0;250000;200;V;100;100;2;5;100;250000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;0
H;1;3;47;8400;33600;200;200;100;400000;0;1000000;400;V;100;100;1;2;100;2000000;Cars;Owner;German;Military Service;Car and Motor bi;no credit cards;0
R;0;2;37;600;4500;200;200;0;150000;0;250000;200;V;100;100;2;6;100;60000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;1
H;0;1;30;900;9600;200;100;100;280000;0;1000000;400;U;100;100;2;3;100;70000;Dept. Store,Mail;Lease;German;Others;Car;no credit cards;0
H;0;1;23;10800;7200;200;100;100;200000;0;250000;200;U;300;100;0;4;100;80000;Radio, TV, Hifi;;German;Others;Car;no credit cards;0
H;1;3;32;7200;2400;200;200;0;320000;0;1000000;400;V;100;100;1;4;100;600000;Furniture,Carpet;Lease;German;Others;Without Vehicle;no credit cards;0
H;2;4;37;600;3900;200;200;0;260000;0;1000000;400;V;100;100;4;3;100;600000;Cars;Lease;German;Others;Car;no credit cards;1
H;1;2;44;1500;28800;200;100;100;300000;0;1000000;400;G;100;100;2;6;100;150000;Radio, TV, Hifi;Lease;Others;Others;Car;no credit cards;1
H;2;4;26;1500;3900;200;100;100;500000;0;1000000;400;V;100;100;2;2;100;190000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;1
H;3;5;32;9600;12000;200;100;100;400000;0;1000000;400;V;100;100;3;4;100;100000;Radio, TV, Hifi;Lease;Other European;Others;Car;no credit cards;1
H;0;1;31;900;1800;200;200;100;220000;0;250000;200;U;100;100;1;3;100;100000;Furniture,Carpet;Lease;German;Others;Without Vehicle;no credit cards;0
R;2;4;28;3600;9600;200;200;100;330000;0;1000000;400;V;100;100;2;0;0;70000;Radio, TV, Hifi;Lease;Turkish;Food,Building,Ca;Without Vehicle;no credit cards;0
H;0;1;26;6600;10800;200;100;100;240000;100;250000;300;U;100;100;1;2;100;50000;Radio, TV, Hifi;;German;Civil Service, M;Car;Cheque card;0
H;0;1;58;5400;900;200;200;100;260000;0;1000000;400;U;100;100;1;0;0;140000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;0
H;0;2;49;24000;24000;200;200;100;350000;0;1000000;400;V;100;100;4;4;100;120000;Radio, TV, Hifi;Lease;German;Others;Without Vehicle;no credit cards;0
H;1;3;34;7200;1200;200;200;100;320000;0;1000000;400;V;100;100;4;5;100;170000;Radio, TV, Hifi;Owner;German;Others;Car;no credit cards;0
H;0;2;30;4800;5400;200;200;100;300000;0;1000000;400;V;100;100;2;7;100;180000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;0
H;1;3;31;3600;14400;200;200;100;250000;0;250000;200;V;100;100;3;3;100;250000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;0
R;0;1;67;16800;2400;200;200;100;280000;0;1000000;400;W;100;100;1;4;100;300000;Furniture,Carpet;Lease;German;Pensioner;Without Vehicle;no credit cards;0
H;0;1;32;5400;4500;200;100;100;350000;0;1000000;400;U;100;100;1;7;100;170000;Leisure;Lease;German;Others;Car;no credit cards;0
H;0;1;21;26400;3000;200;200;0;160000;0;250000;200;U;100;100;1;7;100;150000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;1
H;1;3;49;14400;33600;200;200;100;300000;0;1000000;400;V;100;100;2;2;100;60000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;0
H;1;3;44;16800;14400;200;200;100;250000;0;250000;200;V;100;100;2;7;100;90000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;1
R;0;1;37;900;10800;200;200;0;250000;0;250000;200;U;100;100;2;0;0;90000;Dept. Store,Mail;Lease;German;Others;Car;no credit cards;1
R;3;4;39;1500;33600;200;200;100;150000;0;250000;200;U;100;100;2;4;100;100000;Radio, TV, Hifi;;German;Others;Without Vehicle;no credit cards;1
H;1;3;27;3000;6000;200;200;100;230000;0;250000;200;V;100;100;4;4;100;100000;Dept. Store,Mail;Lease;German;Others;Without Vehicle;no credit cards;1
R;0;1;23;0;3300;200;200;0;230000;0;250000;200;U;100;100;0;9;100;130000;Dept. Store,Mail;Lease;German;Others;Without Vehicle;no credit cards;1
H;0;1;35;0;21600;200;200;100;180000;0;250000;200;U;100;100;1;8;100;250000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;1
H;1;3;23;4800;2100;200;200;100;300000;0;1000000;400;V;100;100;2;4;100;200000;Furniture,Carpet;Lease;German;Others;Car;no credit cards;0
H;2;4;35;5400;2700;200;200;100;270000;0;1000000;400;V;100;100;1;2;100;110000;Radio, TV, Hifi;Lease;German;Food,Building,Ca;Car;no credit cards;0
H;0;1;28;3000;6600;200;200;100;300000;0;1000000;400;U;100;100;1;7;100;80000;Radio, TV, Hifi;Lease;Greek;Others;Without Vehicle;no credit cards;0
R;3;5;25;3600;4500;200;200;100;330000;0;1000000;400;V;100;100;3;8;100;400000;Cars;Lease;German;Civil Service, M;Car;no credit cards;1
H;3;5;29;7200;12000;200;200;100;0;100;0;100;V;100;100;1;3;100;70000;Cars;Lease;Turkish;Others;Without Vehicle;Cheque card;1
H;0;1;19;5400;1800;200;200;100;0;100;0;100;U;300;100;0;3;100;160000;Radio, TV, Hifi;Lease;German;Others;Car;Cheque card;0
H;1;3;27;4200;8400;200;200;100;320000;0;1000000;400;V;100;100;1;2;100;600000;Cars;Owner;German;Military Service;Car;no credit cards;0
H;0;1;37;16800;9600;200;200;0;240000;0;250000;200;U;100;100;1;4;100;120000;Dept. Store,Mail;;German;State,Steel Ind,;Car;no credit cards;0
H;2;4;25;6600;5400;200;200;100;280000;0;1000000;400;V;300;100;0;5;100;100000;Radio, TV, Hifi;Lease;Turkish;Others;Car;no credit cards;0
H;2;4;34;99900;16800;200;200;100;350000;0;1000000;400;V;100;100;1;7;100;190000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;0
H;2;4;37;14400;1800;200;200;100;250000;0;250000;200;V;300;100;0;4;100;50000;Dept. Store,Mail;Lease;German;Others;Car;no credit cards;1
H;3;5;35;7200;3000;200;200;100;310000;0;1000000;400;V;100;100;4;7;100;400000;Cars;Lease;Others;Others;Car;no credit cards;0
H;2;4;30;1800;12000;200;200;100;350000;0;1000000;400;V;100;100;3;4;100;250000;Leisure;Lease;German;Others;Car;no credit cards;0
H;1;3;30;99900;12000;200;200;100;250000;0;250000;200;V;300;100;0;2;100;130000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;0
H;0;2;44;1800;2100;200;200;100;400000;0;1000000;400;V;100;100;1;5;100;400000;Leisure;Lease;German;Others;Car;no credit cards;0
R;0;2;28;600;3900;200;200;100;150000;0;250000;200;V;100;100;3;3;100;90000;Radio, TV, Hifi;Lease;German;Others;Without Vehicle;no credit cards;1
H;2;4;37;900;10800;200;200;100;300000;0;1000000;400;V;100;100;1;4;100;2000000;Cars;Lease;German;Others;Car;no credit cards;0
H;0;1;21;3000;300;200;200;100;250000;0;250000;200;U;300;100;0;6;100;90000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;1
R;0;1;49;16800;28800;200;200;100;500000;0;1000000;400;G;100;100;2;5;100;1000000;Furniture,Carpet;Lease;German;Chemical Industr;Car;no credit cards;0
H;0;1;38;1500;2700;200;100;100;240000;0;250000;200;U;100;100;1;4;100;90000;Leisure;Lease;German;Others;Car;no credit cards;1
H;0;2;48;900;900;100;0;0;220000;0;250000;200;V;100;100;0;6;100;150000;Dept. Store,Mail;Lease;Others;Others;Without Vehicle;no credit cards;1
H;2;4;42;26400;19200;200;200;0;210000;0;250000;200;V;100;100;3;3;100;140000;Furniture,Carpet;Lease;German;Others;Car;no credit cards;1
H;0;2;33;7200;5400;200;200;100;330000;0;1000000;400;V;100;100;1;0;0;120000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;0
R;0;1;20;24000;3900;100;200;0;250000;0;250000;200;U;100;100;1;5;100;180000;Cars;Lease;German;Others;Car;no credit cards;1
H;0;1;37;4200;2700;200;200;100;0;0;0;0;U;100;100;4;4;100;200000;Radio, TV, Hifi;Lease;German;Self-employed pe;Car;Mastercard/Euroc;0
H;0;1;19;300;3000;200;200;100;0;100;0;100;U;100;100;2;5;100;110000;Cars;Lease;German;Others;Car;Cheque card;1
H;0;1;26;600;1800;200;200;0;230000;0;250000;200;U;300;100;0;8;100;100000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;1
H;2;4;43;4200;3300;200;200;0;350000;0;1000000;400;V;100;100;2;0;0;70000;Radio, TV, Hifi;;German;Others;Car;no credit cards;0
H;1;3;38;9600;2700;200;200;100;250000;0;250000;200;V;100;100;2;4;100;80000;Radio, TV, Hifi;Lease;Others;Others;Without Vehicle;no credit cards;1
H;2;4;31;19200;16800;200;200;100;240000;0;250000;200;V;300;100;0;5;100;90000;Radio, TV, Hifi;Lease;Turkish;State,Steel Ind,;Without Vehicle;no credit cards;0
H;0;1;24;16800;6000;200;200;100;240000;0;250000;200;U;100;100;3;5;100;70000;Dept. Store,Mail;;German;Others;Car;no credit cards;1
H;0;1;23;28800;3900;200;200;100;200000;0;250000;200;U;100;100;1;2;100;400000;Leisure;Lease;German;Others;Car;no credit cards;0
H;0;1;24;28800;600;200;200;100;160000;0;250000;200;U;300;100;0;4;100;300000;Radio, TV, Hifi;Lease;German;Others;Without Vehicle;no credit cards;0
H;2;4;46;19200;24000;200;200;100;500000;0;1000000;400;V;100;100;1;6;100;140000;Radio, TV, Hifi;Lease;Yugoslav;Others;Car;no credit cards;0
H;2;4;33;300;9600;200;100;100;350000;0;1000000;400;V;100;100;2;7;100;160000;Radio, TV, Hifi;Lease;Turkish;Others;Car;no credit cards;1
H;2;4;45;4200;5400;200;200;100;230000;0;250000;200;V;100;100;5;5;100;50000;Dept. Store,Mail;Lease;German;Others;Car;no credit cards;0
H;3;5;33;3600;3600;200;200;100;400000;0;1000000;400;V;100;100;4;6;100;300000;Furniture,Carpet;Lease;German;Others;Car;no credit cards;0
H;0;2;45;19200;900;200;200;0;220000;0;250000;200;V;100;100;0;2;100;1500000;Cars;Lease;German;Others;Car;no credit cards;1
R;1;3;32;8400;3600;200;200;100;0;100;0;100;V;100;100;1;0;0;250000;Furniture,Carpet;Lease;German;Civil Service, M;Car;Cheque card;0
H;2;4;27;2400;5400;100;200;100;280000;0;1000000;400;V;100;100;3;4;100;1500000;Cars;Lease;Turkish;Others;Car;no credit cards;1
H;0;2;59;6600;1500;200;200;100;0;0;0;0;V;100;100;2;4;100;80000;Radio, TV, Hifi;Lease;German;Pensioner;Car;Mastercard/Euroc;0
H;0;1;36;12000;2400;200;100;100;340000;0;1000000;400;U;100;100;1;2;100;500000;Furniture,Carpet;Lease;German;Others;Without Vehicle;no credit cards;1
H;1;3;25;21600;4800;200;200;100;0;100;0;100;V;100;100;2;4;100;300000;Furniture,Carpet;Lease;Turkish;Others;Car;Cheque card;0
H;0;1;21;3600;4800;200;200;100;210000;0;250000;200;U;100;100;0;9;100;90000;Radio, TV, Hifi;Lease;German;Civil Service, M;Car;no credit cards;1
H;0;2;33;14400;8400;200;200;100;280000;0;1000000;400;V;300;100;0;3;100;120000;Dept. Store,Mail;;German;Others;Car;no credit cards;0
H;1;3;26;3000;900;200;200;100;250000;0;250000;200;V;100;100;1;2;100;130000;Radio, TV, Hifi;Lease;German;Others;Car;no credit cards;0
H;1;3;26;1500;6600;100;200;100;280000;0;1000000;400;V;100;100;3;2;100;170000;Radio, TV, Hifi;Lease;German;Civil Service, M;Car;no credit cards;1
H;2;3;34;3000;14400;200;200;100;350000;0;1000000;400;G;100;100;2;2;100;250000;Furniture,Carpet;Lease;German;Others;Car;no credit cards;0
H;0;2;28;4200;2100;200;200;100;340000;0;1000000;400;V;300;100;0;7;100;170000;Leisure;Lease;Spanish/Portugue;Others;Car;no credit cards;0
